Date,Close ,Volume
2024-03-13,36946.45,21772997.0
2024-03-14,37679.6,26011601.0
2024-03-15,37500.7,30323251.0
2024-03-18,36886.05,14270748.0
2024-03-19,35814.65,25686606.0
2024-03-20,35748.9,15033269.0
2024-03-21,36026.8,26609425.0
2024-03-22,35188.4,48826144.0
2024-03-26,34969.1,29106956.0
2024-03-27,34744.35,22350652.0
2024-03-28,34898.15,35071590.0
2024-04-01,35042.8,16258154.0
2024-04-02,34793.95,17535682.0
2024-04-03,35047.4,27273586.0
2024-04-04,35426.7,31144574.0
2024-04-05,35247.9,14977720.0
2024-04-08,35064.15,27216512.0
2024-04-09,35079.35,24195645.0
2024-04-10,35293.15,19165777.0
2024-04-12,35018.1,31885468.0
2024-04-15,34463.6,26076989.0
2024-04-16,33574.95,37495269.0
2024-04-18,33498.65,47236555.0
2024-04-19,33368.3,43286788.0
2024-04-22,33538.75,25341580.0
2024-04-23,33714.55,18854584.0
2024-04-24,33442.55,13419516.0
2024-04-25,33554.4,28960545.0
2024-04-26,33666.2,51249751.0
2024-04-29,33579.4,27976505.0
2024-04-30,33200.95,25658003.0
2024-05-02,33203.35,30439149.0
2024-05-03,32908.4,31148224.0
2024-05-06,33217.1,18207746.0
2024-05-07,33473.0,22646365.0
2024-05-08,33335.15,21690934.0
2024-05-09,33205.85,22524192.0
2024-05-10,32935.15,20654068.0
2024-05-13,33074.6,13047455.0
2024-05-14,33122.85,12917280.0
2024-05-15,33117.4,13671542.0
2024-05-16,33668.45,32588198.0
2024-05-17,33381.85,20240867.0
2024-05-18,33438.75,1182120.0
2024-05-21,33379.75,21258597.0
2024-05-22,33613.05,18821051.0
2024-05-23,34042.85,25520373.0
2024-05-24,33824.3,15480650.0
2024-05-27,33995.25,35818335.0
2024-05-28,33880.85,21774750.0
2024-05-29,33542.7,20730357.0
2024-05-30,32806.75,31454831.0
2024-05-31,32386.1,76658095.0
2024-06-03,32511.35,26500660.0
2024-06-04,32315.55,37341492.0
2024-06-05,33087.95,26607830.0
2024-06-06,34023.8,35947445.0
2024-06-07,35169.9,81949119.0
2024-06-10,34526.25,60828891.0
2024-06-11,34531.45,16914732.0
2024-06-12,34547.45,30305878.0
2024-06-13,34902.05,26950264.0
2024-06-14,34598.55,19185995.0
2024-06-18,34802.9,28562117.0
2024-06-19,34927.1,24027980.0
2024-06-20,34936.45,23907913.0
2024-06-21,35200.3,88789621.0
2024-06-24,35143.8,18069715.0
2024-06-25,35426.9,15980316.0
2024-06-26,35406.55,18200197.0
2024-06-27,36123.7,54771862.0
2024-06-28,36157.5,29239836.0
2024-07-01,36869.2,37300109.0
2024-07-02,37299.15,40610502.0
2024-07-03,37314.35,22350775.0
2024-07-04,37725.9,32040374.0
2024-07-05,37720.75,20604733.0
2024-07-08,37742.25,20616154.0
2024-07-09,37668.65,16012537.0
2024-07-10,37280.75,23493679.0
2024-07-11,37332.6,24520261.0
2024-07-12,39023.0,76205973.0
2024-07-15,38911.35,35274412.0
2024-07-16,39141.5,22068156.0
2024-07-18,40010.4,41692102.0
2024-07-19,39923.3,63862265.0
2024-07-22,39773.15,57197395.0
2024-07-23,40044.7,30749561.0
2024-07-24,40115.05,21244487.0
2024-07-25,40055.45,27746620.0
2024-07-26,40977.35,42891757.0
2024-07-29,40820.1,18132104.0
2024-07-30,40776.3,14450649.0
2024-07-31,40851.1,17768794.0
2024-08-01,40709.4,20137643.0
2024-08-02,39730.3,24241535.0
2024-08-05,38435.95,33035537.0
2024-08-06,38624.2,21482548.0
2024-08-07,39194.8,16029806.0
2024-08-08,38448.3,21557700.0
2024-08-09,39043.3,13899620.0
2024-08-12,39109.5,13612243.0
2024-08-13,39114.85,12389859.0
2024-08-14,39731.25,24107273.0
2024-08-16,40878.25,33744575.0
2024-08-19,41236.85,16279112.0
2024-08-20,41572.8,17904856.0
2024-08-21,41570.85,11451526.0
2024-08-22,41506.2,16994440.0
2024-08-23,41089.85,16888129.0
2024-08-26,41662.1,21222060.0
2024-08-27,41709.25,14789570.0
2024-08-28,42394.4,37778309.0
2024-08-29,42591.65,31466369.0
2024-08-30,42787.8,38058547.0
2024-09-02,42975.6,22614752.0
2024-09-03,42851.3,20102469.0
2024-09-04,42450.5,22947993.0
2024-09-05,42644.65,17745658.0
2024-09-06,42228.9,22459581.0
2024-09-09,41919.05,18575937.0
2024-09-10,42644.2,21642487.0
2024-09-11,42473.25,15886049.0
2024-09-12,43152.1,26435647.0
2024-09-13,43394.35,27990553.0
2024-09-16,43352.65,11520747.0
2024-09-17,43415.0,12515011.0
2024-09-18,42089.3,27073309.0
2024-09-19,41945.6,32448250.0
2024-09-20,42204.4,39810373.0
2024-09-23,41987.45,13966065.0
2024-09-24,42243.95,21821497.0
2024-09-25,41960.95,17346219.0
2024-09-26,42160.9,27133990.0
2024-09-27,42312.6,46471370.0
2024-09-30,41946.05,20943077.0
2024-10-01,42434.8,19498812.0
2024-10-03,41762.6,26143240.0
2024-10-04,41912.5,28106685.0
2024-10-07,42190.6,21954385.0
2024-10-08,42387.55,18426132.0
2024-10-09,42622.75,16666943.0
2024-10-10,42088.8,19847322.0
2024-10-11,42335.7,20811308.0
2024-10-14,42872.75,28336403.0
2024-10-15,42731.3,29359019.0
2024-10-16,42230.7,17139081.0
2024-10-17,42734.3,35421382.0
2024-10-18,42106.5,58536881.0
2024-10-21,41562.7,28133205.0
2024-10-22,41238.8,21763795.0
2024-10-23,42222.1,27407160.0
2024-10-24,42139.85,16297576.0
2024-10-25,42038.85,19034514.0
2024-10-28,42205.4,19193332.0
2024-10-29,42031.45,16313469.0
2024-10-30,41668.6,22760617.0
2024-10-31,40407.55,29350168.0
2024-11-01,40433.65,2184607.0
2024-11-04,40421.8,21838165.0
2024-11-05,40424.6,11904718.0
2024-11-06,42039.5,34531583.0
2024-11-07,41752.4,19558010.0
2024-11-08,42050.15,21686899.0
