Date,Close ,Volume
2024-05-31,48983.95,303626980.0
2024-06-03,50979.95,453245928.0
2024-06-04,46928.6,653139446.0
2024-06-05,49054.6,546764854.0
2024-06-06,49291.9,250402400.0
2024-06-07,49803.2,170266438.0
2024-06-10,49780.9,195780219.0
2024-06-11,49705.75,128463766.0
2024-06-12,49895.1,211727177.0
2024-06-13,49846.7,125683920.0
2024-06-14,50002.0,154981105.0
2024-06-18,50440.9,189237872.0
2024-06-19,51398.05,435312462.0
2024-06-20,51783.25,235938598.0
2024-06-21,51661.45,289444673.0
2024-06-24,51703.95,176606126.0
2024-06-25,52606.0,204026702.0
2024-06-26,52870.5,214289918.0
2024-06-27,52811.3,332885647.0
2024-06-28,52342.25,244632703.0
2024-07-01,52574.75,139055322.0
2024-07-02,52168.1,194676008.0
2024-07-03,53089.25,332402593.0
2024-07-04,53103.7,163672180.0
2024-07-05,52660.35,199567941.0
2024-07-08,52425.8,158002550.0
2024-07-09,52568.8,145059721.0
2024-07-10,52189.3,228018571.0
2024-07-11,52270.65,138311489.0
2024-07-12,52278.9,170981035.0
2024-07-15,52455.9,186148129.0
2024-07-16,52396.8,158801629.0
2024-07-18,52620.7,139447000.0
2024-07-19,52265.6,134136064.0
2024-07-22,52280.4,175252965.0
2024-07-23,51778.3,207779807.0
2024-07-24,51317.0,292240419.0
2024-07-25,50888.75,188408002.0
2024-07-26,51295.95,215682852.0
2024-07-29,51406.25,513698890.0
2024-07-30,51499.3,235230150.0
2024-07-31,51553.4,219033329.0
2024-08-01,51564.0,156350445.0
2024-08-02,51350.15,162974928.0
2024-08-05,50092.1,257765967.0
2024-08-06,49748.3,162841378.0
2024-08-07,50119.0,170992476.0
2024-08-08,50156.7,124815472.0
2024-08-09,50484.5,120151553.0
2024-08-12,50577.95,163540890.0
2024-08-13,49831.85,148944173.0
2024-08-14,49727.3,137132065.0
2024-08-16,50516.9,130691206.0
2024-08-19,50368.35,115323210.0
2024-08-20,50803.15,144159443.0
2024-08-21,50685.55,180795768.0
2024-08-22,50985.7,133056374.0
2024-08-23,50933.45,88479768.0
2024-08-26,51148.1,100320793.0
2024-08-27,51278.75,111416843.0
2024-08-28,51143.85,128085581.0
2024-08-29,51152.75,143629783.0
2024-08-30,51351.0,478573056.0
2024-09-02,51439.55,150152857.0
2024-09-03,51689.1,127204798.0
2024-09-04,51400.25,159700071.0
2024-09-05,51473.05,129639285.0
2024-09-06,50576.85,185967220.0
2024-09-09,51117.8,172392082.0
2024-09-10,51272.3,119254409.0
2024-09-11,51010.0,145073630.0
2024-09-12,51772.4,127898149.0
2024-09-13,51938.05,151963664.0
2024-09-16,52153.15,93777745.0
2024-09-17,52188.65,111430870.0
2024-09-18,52750.4,205126988.0
2024-09-19,53037.6,164882787.0
2024-09-20,53793.2,271883692.0
2024-09-23,54105.8,163673628.0
2024-09-24,53968.6,192600707.0
2024-09-25,54101.65,184559680.0
2024-09-26,54375.35,170534996.0
2024-09-27,53834.3,217415265.0
2024-09-30,52978.1,190319755.0
2024-10-01,52922.6,240165035.0
2024-10-03,51845.2,272327853.0
2024-10-04,51462.05,255769234.0
2024-10-07,50478.9,328679712.0
2024-10-08,51021.0,153214037.0
2024-10-09,51007.0,310003563.0
2024-10-10,51530.9,123685597.0
2024-10-11,51172.3,109416180.0
2024-10-14,51816.9,126590926.0
2024-10-15,51906.0,101408546.0
2024-10-16,51801.05,94424408.0
2024-10-17,51288.8,107821058.0
2024-10-18,52094.2,139076902.0
2024-10-21,51962.7,145727673.0
2024-10-22,51257.15,203947181.0
2024-10-23,51239.0,208111850.0
2024-10-24,51531.15,171818678.0
2024-10-25,50787.45,271735399.0
2024-10-28,51259.3,447571902.0
2024-10-29,52320.7,374629247.0
2024-10-30,51807.5,247658224.0
2024-10-31,51475.35,319910762.0
2024-11-01,51673.9,51350377.0
2024-11-04,51215.25,320472374.0
2024-11-05,52207.25,244983932.0
2024-11-06,52317.4,219097414.0
2024-11-07,51916.5,160476603.0
2024-11-08,51561.2,157226476.0
